IsSpam,Pivot Question Value Numeric,Pivot Question,Pivot Question Value,Table Names,StartDate,EndDate,Status Response Type,IPAddress,Duration (in seconds),Finished,RecordedDate,ResponseID,LocationLatitude,LocationLongitude,DistributionChannel,Q2 How old are you?,Q3 What do you consider your race or ethnicity? (Optional),Q1 What is your gender? (Optional),Q4 Are you vaccinated against COVID-19?,Q5 There can be a variety of reasons why individuals like you have not received a COVID-19 vaccination,"Q6 If there were more vaccine choices available, would you consider getting one?","Q7 If there was a vaccine developed with more conventional methods, used in common vaccines for many years, would that appeal t","Q9 If there was a vaccine with less side effects, would that appeal to you more than the currently available vaccines?",State,County
False,5,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Likely,survey3-geocoded.csv,12/10/2021 3:22:09 PM,12/10/2021 3:23:49 PM,IP Address,88.135.69.201,100,True,12/10/2021 3:23:50 PM,R_3ho7cEzm4CX04fh,40.753799438,-73.983596802,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,Yes,Yes,No,New York,New York County
False,4,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Likely,survey3-geocoded.csv,12/10/2021 3:22:09 PM,12/10/2021 3:23:49 PM,IP Address,88.135.69.201,100,True,12/10/2021 3:23:50 PM,R_3ho7cEzm4CX04fh,40.753799438,-73.983596802,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,Yes,Yes,No,New York,New York County
False,2,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Unlikely,survey3-geocoded.csv,12/10/2021 3:22:09 PM,12/10/2021 3:23:49 PM,IP Address,88.135.69.201,100,True,12/10/2021 3:23:50 PM,R_3ho7cEzm4CX04fh,40.753799438,-73.983596802,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,Yes,Yes,No,New York,New York County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/10/2021 3:22:09 PM,12/10/2021 3:23:49 PM,IP Address,88.135.69.201,100,True,12/10/2021 3:23:50 PM,R_3ho7cEzm4CX04fh,40.753799438,-73.983596802,anonymous,25-40,Caucasian,Male,No,I already have natural immunity from previous infection.,Yes,Yes,No,New York,New York County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:14:34 PM,12/10/2021 3:24:48 PM,IP Address,108.215.143.207,613,True,12/10/2021 3:24:48 PM,R_OO0XNeKZZWXkvmh,36.028396606,-95.930603027,anonymous,60+,Caucasian,Female,No,I don’t think the current vaccines are safe.,No,No,No,Oklahoma,Tulsa County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/10/2021 3:14:34 PM,12/10/2021 3:24:48 PM,IP Address,108.215.143.207,613,True,12/10/2021 3:24:48 PM,R_OO0XNeKZZWXkvmh,36.028396606,-95.930603027,anonymous,60+,Caucasian,Female,No,I don’t think the current vaccines are safe.,No,No,No,Oklahoma,Tulsa County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:14:34 PM,12/10/2021 3:24:48 PM,IP Address,108.215.143.207,613,True,12/10/2021 3:24:48 PM,R_OO0XNeKZZWXkvmh,36.028396606,-95.930603027,anonymous,60+,Caucasian,Female,No,I don’t think the current vaccines are safe.,No,No,No,Oklahoma,Tulsa County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:14:34 PM,12/10/2021 3:24:48 PM,IP Address,108.215.143.207,613,True,12/10/2021 3:24:48 PM,R_OO0XNeKZZWXkvmh,36.028396606,-95.930603027,anonymous,60+,Caucasian,Female,No,I don’t think the current vaccines are safe.,No,No,No,Oklahoma,Tulsa County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/10/2021 3:36:31 PM,12/10/2021 3:37:39 PM,IP Address,50.27.109.130,67,True,12/10/2021 3:37:39 PM,R_Z4qkkgEVnNBKIrT,32.032104492,-102.089797974,anonymous,40-60,African,Female,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,Texas,Midland County
False,5,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Likely,survey3-geocoded.csv,12/10/2021 3:36:31 PM,12/10/2021 3:37:39 PM,IP Address,50.27.109.130,67,True,12/10/2021 3:37:39 PM,R_Z4qkkgEVnNBKIrT,32.032104492,-102.089797974,anonymous,40-60,African,Female,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,Texas,Midland County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:36:31 PM,12/10/2021 3:37:39 PM,IP Address,50.27.109.130,67,True,12/10/2021 3:37:39 PM,R_Z4qkkgEVnNBKIrT,32.032104492,-102.089797974,anonymous,40-60,African,Female,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,Texas,Midland County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:36:31 PM,12/10/2021 3:37:39 PM,IP Address,50.27.109.130,67,True,12/10/2021 3:37:39 PM,R_Z4qkkgEVnNBKIrT,32.032104492,-102.089797974,anonymous,40-60,African,Female,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,Texas,Midland County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/10/2021 3:54:34 PM,12/10/2021 3:55:06 PM,IP Address,174.245.49.251,32,True,12/10/2021 3:55:07 PM,R_cRSNtSw4WQYvOAF,42.426300049,-82.901397705,anonymous,25-40,Caucasian,Female,No,Other,No,No,No,Michigan,Wayne County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/10/2021 3:54:34 PM,12/10/2021 3:55:06 PM,IP Address,174.245.49.251,32,True,12/10/2021 3:55:07 PM,R_cRSNtSw4WQYvOAF,42.426300049,-82.901397705,anonymous,25-40,Caucasian,Female,No,Other,No,No,No,Michigan,Wayne County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/10/2021 3:54:34 PM,12/10/2021 3:55:06 PM,IP Address,174.245.49.251,32,True,12/10/2021 3:55:07 PM,R_cRSNtSw4WQYvOAF,42.426300049,-82.901397705,anonymous,25-40,Caucasian,Female,No,Other,No,No,No,Michigan,Wayne County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/10/2021 3:54:34 PM,12/10/2021 3:55:06 PM,IP Address,174.245.49.251,32,True,12/10/2021 3:55:07 PM,R_cRSNtSw4WQYvOAF,42.426300049,-82.901397705,anonymous,25-40,Caucasian,Female,No,Other,No,No,No,Michigan,Wayne County
False,5,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Likely,survey3-geocoded.csv,12/10/2021 3:55:57 PM,12/10/2021 3:56:41 PM,IP Address,76.217.253.81,44,True,12/10/2021 3:56:41 PM,R_AHHFZeIua7dMKAh,36.426696777,-89.699096680,anonymous,18-25,Mixed Race,Male,No,Other,Maybe,No,No,Missouri,New Madrid County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/10/2021 3:55:57 PM,12/10/2021 3:56:41 PM,IP Address,76.217.253.81,44,True,12/10/2021 3:56:41 PM,R_AHHFZeIua7dMKAh,36.426696777,-89.699096680,anonymous,18-25,Mixed Race,Male,No,Other,Maybe,No,No,Missouri,New Madrid County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:55:57 PM,12/10/2021 3:56:41 PM,IP Address,76.217.253.81,44,True,12/10/2021 3:56:41 PM,R_AHHFZeIua7dMKAh,36.426696777,-89.699096680,anonymous,18-25,Mixed Race,Male,No,Other,Maybe,No,No,Missouri,New Madrid County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:55:57 PM,12/10/2021 3:56:41 PM,IP Address,76.217.253.81,44,True,12/10/2021 3:56:41 PM,R_AHHFZeIua7dMKAh,36.426696777,-89.699096680,anonymous,18-25,Mixed Race,Male,No,Other,Maybe,No,No,Missouri,New Madrid County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:56:47 PM,12/10/2021 3:58:18 PM,IP Address,172.10.50.215,91,True,12/10/2021 3:58:18 PM,R_1NxlsLGjQReEXoZ,35.62109375,-97.475700378,anonymous,40-60,Native American,Female,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Oklahoma,Oklahoma County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/10/2021 3:56:47 PM,12/10/2021 3:58:18 PM,IP Address,172.10.50.215,91,True,12/10/2021 3:58:18 PM,R_1NxlsLGjQReEXoZ,35.62109375,-97.475700378,anonymous,40-60,Native American,Female,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Oklahoma,Oklahoma County
False,4,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/10/2021 3:56:47 PM,12/10/2021 3:58:18 PM,IP Address,172.10.50.215,91,True,12/10/2021 3:58:18 PM,R_1NxlsLGjQReEXoZ,35.62109375,-97.475700378,anonymous,40-60,Native American,Female,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Oklahoma,Oklahoma County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/10/2021 3:56:47 PM,12/10/2021 3:58:18 PM,IP Address,172.10.50.215,91,True,12/10/2021 3:58:18 PM,R_1NxlsLGjQReEXoZ,35.62109375,-97.475700378,anonymous,40-60,Native American,Female,No,I don’t think the current vaccines are safe.,Maybe,Yes,Yes,Oklahoma,Oklahoma County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:55 PM,12/10/2021 3:58:46 PM,IP Address,172.58.190.139,51,True,12/10/2021 3:58:46 PM,R_12GaeckISTk6Ntg,38.932403564,-77.027099609,anonymous,25-40,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,"Washington, D.C.",
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:55 PM,12/10/2021 3:58:46 PM,IP Address,172.58.190.139,51,True,12/10/2021 3:58:46 PM,R_12GaeckISTk6Ntg,38.932403564,-77.027099609,anonymous,25-40,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,"Washington, D.C.",
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:55 PM,12/10/2021 3:58:46 PM,IP Address,172.58.190.139,51,True,12/10/2021 3:58:46 PM,R_12GaeckISTk6Ntg,38.932403564,-77.027099609,anonymous,25-40,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,"Washington, D.C.",
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:55 PM,12/10/2021 3:58:46 PM,IP Address,172.58.190.139,51,True,12/10/2021 3:58:46 PM,R_12GaeckISTk6Ntg,38.932403564,-77.027099609,anonymous,25-40,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,"Washington, D.C.",
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:57 PM,12/10/2021 3:59:45 PM,IP Address,172.58.19.80,107,True,12/10/2021 3:59:45 PM,R_tDo5Gh0tKWGSHBv,33.815994263,-117.969200134,anonymous,25-40,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Orange County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:57 PM,12/10/2021 3:59:45 PM,IP Address,172.58.19.80,107,True,12/10/2021 3:59:45 PM,R_tDo5Gh0tKWGSHBv,33.815994263,-117.969200134,anonymous,25-40,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Orange County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:57 PM,12/10/2021 3:59:45 PM,IP Address,172.58.19.80,107,True,12/10/2021 3:59:45 PM,R_tDo5Gh0tKWGSHBv,33.815994263,-117.969200134,anonymous,25-40,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Orange County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey3-geocoded.csv,12/10/2021 3:57:57 PM,12/10/2021 3:59:45 PM,IP Address,172.58.19.80,107,True,12/10/2021 3:59:45 PM,R_tDo5Gh0tKWGSHBv,33.815994263,-117.969200134,anonymous,25-40,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,No,No,No,California,Orange County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/10/2021 3:59:22 PM,12/10/2021 3:59:55 PM,IP Address,47.146.177.90,33,True,12/10/2021 3:59:55 PM,R_2VORggLNhsg0JOD,33.718795776,-118.003295898,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Orange County
False,4,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Likely,survey3-geocoded.csv,12/10/2021 3:59:22 PM,12/10/2021 3:59:55 PM,IP Address,47.146.177.90,33,True,12/10/2021 3:59:55 PM,R_2VORggLNhsg0JOD,33.718795776,-118.003295898,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Orange County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:59:22 PM,12/10/2021 3:59:55 PM,IP Address,47.146.177.90,33,True,12/10/2021 3:59:55 PM,R_2VORggLNhsg0JOD,33.718795776,-118.003295898,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Orange County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:59:22 PM,12/10/2021 3:59:55 PM,IP Address,47.146.177.90,33,True,12/10/2021 3:59:55 PM,R_2VORggLNhsg0JOD,33.718795776,-118.003295898,anonymous,25-40,Caucasian,Male,No,I am unwilling to get a COVID vaccine.,Maybe,No,No,California,Orange County
False,5,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Likely,survey3-geocoded.csv,12/10/2021 3:58:36 PM,12/10/2021 4:00:30 PM,IP Address,47.226.47.217,114,True,12/10/2021 4:00:30 PM,R_1gjrGLJXJaUII9Z,35.685394287,-88.828102112,anonymous,40-60,African,Female,No,I already have natural immunity from previous infection.,Yes,Yes,Yes,Tennessee,Madison County
False,5,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Likely,survey3-geocoded.csv,12/10/2021 3:58:36 PM,12/10/2021 4:00:30 PM,IP Address,47.226.47.217,114,True,12/10/2021 4:00:30 PM,R_1gjrGLJXJaUII9Z,35.685394287,-88.828102112,anonymous,40-60,African,Female,No,I already have natural immunity from previous infection.,Yes,Yes,Yes,Tennessee,Madison County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:58:36 PM,12/10/2021 4:00:30 PM,IP Address,47.226.47.217,114,True,12/10/2021 4:00:30 PM,R_1gjrGLJXJaUII9Z,35.685394287,-88.828102112,anonymous,40-60,African,Female,No,I already have natural immunity from previous infection.,Yes,Yes,Yes,Tennessee,Madison County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey3-geocoded.csv,12/10/2021 3:58:36 PM,12/10/2021 4:00:30 PM,IP Address,47.226.47.217,114,True,12/10/2021 4:00:30 PM,R_1gjrGLJXJaUII9Z,35.685394287,-88.828102112,anonymous,40-60,African,Female,No,I already have natural immunity from previous infection.,Yes,Yes,Yes,Tennessee,Madison County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/10/2021 4:06:20 PM,12/10/2021 4:08:10 PM,IP Address,172.58.235.30,110,True,12/10/2021 4:08:11 PM,R_AdoRKMTIt2eZZex,40.813705444,-74.123397827,anonymous,18-25,African,Male,No,I just haven’t got around to it.,Maybe,No,No,New Jersey,Bergen County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/10/2021 4:06:20 PM,12/10/2021 4:08:10 PM,IP Address,172.58.235.30,110,True,12/10/2021 4:08:11 PM,R_AdoRKMTIt2eZZex,40.813705444,-74.123397827,anonymous,18-25,African,Male,No,I just haven’t got around to it.,Maybe,No,No,New Jersey,Bergen County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/10/2021 4:06:20 PM,12/10/2021 4:08:10 PM,IP Address,172.58.235.30,110,True,12/10/2021 4:08:11 PM,R_AdoRKMTIt2eZZex,40.813705444,-74.123397827,anonymous,18-25,African,Male,No,I just haven’t got around to it.,Maybe,No,No,New Jersey,Bergen County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey3-geocoded.csv,12/10/2021 4:06:20 PM,12/10/2021 4:08:10 PM,IP Address,172.58.235.30,110,True,12/10/2021 4:08:11 PM,R_AdoRKMTIt2eZZex,40.813705444,-74.123397827,anonymous,18-25,African,Male,No,I just haven’t got around to it.,Maybe,No,No,New Jersey,Bergen County
False,4,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Likely,survey3-geocoded.csv,12/10/2021 4:25:06 PM,12/10/2021 4:26:53 PM,IP Address,172.58.235.113,107,True,12/10/2021 4:26:54 PM,R_1I9Hb3wGbzHx3yg,40.813705444,-74.123397827,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,No,New Jersey,Bergen County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey3-geocoded.csv,12/10/2021 4:25:06 PM,12/10/2021 4:26:53 PM,IP Address,172.58.235.113,107,True,12/10/2021 4:26:54 PM,R_1I9Hb3wGbzHx3yg,40.813705444,-74.123397827,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,No,New Jersey,Bergen County
False,4,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/10/2021 4:25:06 PM,12/10/2021 4:26:53 PM,IP Address,172.58.235.113,107,True,12/10/2021 4:26:54 PM,R_1I9Hb3wGbzHx3yg,40.813705444,-74.123397827,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,No,New Jersey,Bergen County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey3-geocoded.csv,12/10/2021 4:25:06 PM,12/10/2021 4:26:53 PM,IP Address,172.58.235.113,107,True,12/10/2021 4:26:54 PM,R_1I9Hb3wGbzHx3yg,40.813705444,-74.123397827,anonymous,40-60,Caucasian,Male,No,I don’t think the current vaccines are safe.,Maybe,Yes,No,New Jersey,Bergen County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey3-geocoded.csv,12/10/2021 5:03:25 PM,12/10/2021 5:06:36 PM,IP Address,172.56.23.46,191,True,12/10/2021 5:06:37 PM,R_12bVrXoY1dtS3MS,41.658294678,-72.662399292,anonymous,25-40,Caucasian,Male,No,Other,Maybe,No,No,Connecticut,Hartford County
